geo,siec,year,value
AL,"natural gas",2023,NULL
AT,"natural gas",2023,1180.186
BA,"natural gas",2023,36.909
BE,"natural gas",2023,2855.854
BG,"natural gas",2023,71.096
CY,"natural gas",2023,NULL
CZ,"natural gas",2023,1486.08
DE,"natural gas",2023,19369.614
DK,"natural gas",2023,443.166
EE,"natural gas",2023,55.17
EL,"natural gas",2023,364.268
ES,"natural gas",2023,2923.968
FI,"natural gas",2023,8.832
FR,"natural gas",2023,8760.264
GE,"natural gas",2023,1130.562
HR,"natural gas",2023,479.689
HU,"natural gas",2023,2492.111
IE,"natural gas",2023,463.879
IS,"natural gas",2023,NULL
IT,"natural gas",2023,12882.563
LT,"natural gas",2023,181.773
LU,"natural gas",2023,189.598
LV,"natural gas",2023,85.104
MD,"natural gas",2023,205.399
ME,"natural gas",2023,NULL
MK,"natural gas",2023,0.116
MT,"natural gas",2023,NULL
NL,"natural gas",2023,4793.51
NO,"natural gas",2023,1.838
PL,"natural gas",2023,4205.247
PT,"natural gas",2023,251.654
RO,"natural gas",2023,2619.486
RS,"natural gas",2023,290.689
SE,"natural gas",2023,23.224
SI,"natural gas",2023,84.09
SK,"natural gas",2023,1049.699
TR,"natural gas",2023,13969.951
XK,"natural gas",2023,NULL
AL,"district heating",2023,NULL
AT,"district heating",2023,890.045
BA,"district heating",2023,93.699
BE,"district heating",2023,10.435
BG,"district heating",2023,292.11
CY,"district heating",2023,NULL
CZ,"district heating",2023,809.049
DE,"district heating",2023,3455.981
DK,"district heating",2023,1646.297
EE,"district heating",2023,321.094
EL,"district heating",2023,25.576
ES,"district heating",2023,NULL
FI,"district heating",2023,1598.285
FR,"district heating",2023,1244.438
GE,"district heating",2023,NULL
HR,"district heating",2023,103.384
HU,"district heating",2023,431.618
IE,"district heating",2023,NULL
IS,"district heating",2023,365.036
IT,"district heating",2023,611.769
LT,"district heating",2023,452.135
LU,"district heating",2023,NULL
LV,"district heating",2023,347.565
MD,"district heating",2023,96.709
ME,"district heating",2023,NULL
MK,"district heating",2023,34.427
MT,"district heating",2023,NULL
NL,"district heating",2023,240.569
NO,"district heating",2023,165.503
PL,"district heating",2023,3487.389
PT,"district heating",2023,NULL
RO,"district heating",2023,558.27
RS,"district heating",2023,376.833
SE,"district heating",2023,2677.654
SI,"district heating",2023,67.461
SK,"district heating",2023,294.831
TR,"district heating",2023,NULL
XK,"district heating",2023,13.264
AL,"heating oil",2023,110.346
AT,"heating oil",2023,23.505
BA,"heating oil",2023,7.118
BE,"heating oil",2023,132.293
BG,"heating oil",2023,12.778
CY,"heating oil",2023,37.956
CZ,"heating oil",2023,53.353
DE,"heating oil",2023,562.756
DK,"heating oil",2023,21.569
EE,"heating oil",2023,3.26
EL,"heating oil",2023,108.477
ES,"heating oil",2023,859.909
FI,"heating oil",2023,3.318
FR,"heating oil",2023,618.706
GE,"heating oil",2023,5.492
HR,"heating oil",2023,35.614
HU,"heating oil",2023,63.827
IE,"heating oil",2023,49.456
IS,"heating oil",2023,1.101
IT,"heating oil",2023,1067.604
LT,"heating oil",2023,52.537
LU,"heating oil",2023,0.147
LV,"heating oil",2023,28.389
MD,"heating oil",2023,50.093
ME,"heating oil",2023,1.456
MK,"heating oil",2023,3.536
MT,"heating oil",2023,11.147
NL,"heating oil",2023,23.212
NO,"heating oil",2023,6.878
PL,"heating oil",2023,473.085
PT,"heating oil",2023,297.635
RO,"heating oil",2023,243.257
RS,"heating oil",2023,34.882
SE,"heating oil",2023,4.11
SI,"heating oil",2023,24.909
SK,"heating oil",2023,6.592
TR,"heating oil",2023,384.789
XK,"heating oil",2023,7.866
AL,"other petroleum products",2023,NULL
AT,"other petroleum products",2023,NULL
BA,"other petroleum products",2023,NULL
BE,"other petroleum products",2023,30.338
BG,"other petroleum products",2023,NULL
CY,"other petroleum products",2023,8.417
CZ,"other petroleum products",2023,NULL
DE,"other petroleum products",2023,NULL
DK,"other petroleum products",2023,0.077
EE,"other petroleum products",2023,NULL
EL,"other petroleum products",2023,1.924
ES,"other petroleum products",2023,0.024
FI,"other petroleum products",2023,NULL
FR,"other petroleum products",2023,122.869
GE,"other petroleum products",2023,NULL
HR,"other petroleum products",2023,NULL
HU,"other petroleum products",2023,NULL
IE,"other petroleum products",2023,735.411
IS,"other petroleum products",2023,NULL
IT,"other petroleum products",2023,1.451
LT,"other petroleum products",2023,NULL
LU,"other petroleum products",2023,0.367
LV,"other petroleum products",2023,NULL
MD,"other petroleum products",2023,NULL
ME,"other petroleum products",2023,NULL
MK,"other petroleum products",2023,NULL
MT,"other petroleum products",2023,NULL
NL,"other petroleum products",2023,5.157
NO,"other petroleum products",2023,NULL
PL,"other petroleum products",2023,NULL
PT,"other petroleum products",2023,0.015
RO,"other petroleum products",2023,NULL
RS,"other petroleum products",2023,NULL
SE,"other petroleum products",2023,NULL
SI,"other petroleum products",2023,NULL
SK,"other petroleum products",2023,NULL
TR,"other petroleum products",2023,1.55
XK,"other petroleum products",2023,NULL
AL,"domestic heating oil",2023,NULL
AT,"domestic heating oil",2023,660.589
BA,"domestic heating oil",2023,18.06
BE,"domestic heating oil",2023,1604.951
BG,"domestic heating oil",2023,0.166
CY,"domestic heating oil",2023,46.398
CZ,"domestic heating oil",2023,NULL
DE,"domestic heating oil",2023,9307.222
DK,"domestic heating oil",2023,115.604
EE,"domestic heating oil",2023,1.01
EL,"domestic heating oil",2023,786.141
ES,"domestic heating oil",2023,1409.775
FI,"domestic heating oil",2023,67.849
FR,"domestic heating oil",2023,2559.841
GE,"domestic heating oil",2023,NULL
HR,"domestic heating oil",2023,53.862
HU,"domestic heating oil",2023,NULL
IE,"domestic heating oil",2023,214.783
IS,"domestic heating oil",2023,0.423
IT,"domestic heating oil",2023,526.575
LT,"domestic heating oil",2023,29.414
LU,"domestic heating oil",2023,133.946
LV,"domestic heating oil",2023,31.866
MD,"domestic heating oil",2023,NULL
ME,"domestic heating oil",2023,NULL
MK,"domestic heating oil",2023,2.625
MT,"domestic heating oil",2023,0.024
NL,"domestic heating oil",2023,7.266
NO,"domestic heating oil",2023,NULL
PL,"domestic heating oil",2023,82.163
PT,"domestic heating oil",2023,36.091
RO,"domestic heating oil",2023,NULL
RS,"domestic heating oil",2023,NULL
SE,"domestic heating oil",2023,47.316
SI,"domestic heating oil",2023,96.781
SK,"domestic heating oil",2023,NULL
TR,"domestic heating oil",2023,NULL
XK,"domestic heating oil",2023,6.999
AL,renewables/biomass,2023,111.204
AT,renewables/biomass,2023,2071.238
BA,renewables/biomass,2023,1143.952
BE,renewables/biomass,2023,605.052
BG,renewables/biomass,2023,583.893
CY,renewables/biomass,2023,12.86
CZ,renewables/biomass,2023,1922.632
DE,renewables/biomass,2023,5600.076
DK,renewables/biomass,2023,704.692
EE,renewables/biomass,2023,369.199
EL,renewables/biomass,2023,706.812
ES,renewables/biomass,2023,1645.959
FI,renewables/biomass,2023,1126.923
FR,renewables/biomass,2023,6060.773
GE,renewables/biomass,2023,206.664
HR,renewables/biomass,2023,962.658
HU,renewables/biomass,2023,1217.493
IE,renewables/biomass,2023,24.686
IS,renewables/biomass,2023,NULL
IT,renewables/biomass,2023,4906.481
LT,renewables/biomass,2023,421.085
LU,renewables/biomass,2023,27.272
LV,renewables/biomass,2023,435.456
MD,renewables/biomass,2023,480.486
ME,renewables/biomass,2023,125.179
MK,renewables/biomass,2023,172.935
MT,renewables/biomass,2023,1.457
NL,renewables/biomass,2023,379.995
NO,renewables/biomass,2023,486.991
PL,renewables/biomass,2023,4376.844
PT,renewables/biomass,2023,787.664
RO,renewables/biomass,2023,2938.128
RS,renewables/biomass,2023,1429.729
SE,renewables/biomass,2023,786.663
SI,renewables/biomass,2023,344.113
SK,renewables/biomass,2023,445.209
TR,renewables/biomass,2023,1802.245
XK,renewables/biomass,2023,229.889
AL,"solar thermal",2023,9.309
AT,"solar thermal",2023,126.576
BA,"solar thermal",2023,NULL
BE,"solar thermal",2023,23.455
BG,"solar thermal",2023,13.96
CY,"solar thermal",2023,65.95
CZ,"solar thermal",2023,16.201
DE,"solar thermal",2023,749.188
DK,"solar thermal",2023,12.213
EE,"solar thermal",2023,NULL
EL,"solar thermal",2023,323.05
ES,"solar thermal",2023,293.68
FI,"solar thermal",2023,2.627
FR,"solar thermal",2023,234.252
GE,"solar thermal",2023,0.124
HR,"solar thermal",2023,11.515
HU,"solar thermal",2023,17.269
IE,"solar thermal",2023,13.937
IS,"solar thermal",2023,NULL
IT,"solar thermal",2023,219.34
LT,"solar thermal",2023,NULL
LU,"solar thermal",2023,2.611
LV,"solar thermal",2023,NULL
MD,"solar thermal",2023,NULL
ME,"solar thermal",2023,1.242
MK,"solar thermal",2023,3.1
MT,"solar thermal",2023,2.887
NL,"solar thermal",2023,22.475
NO,"solar thermal",2023,NULL
PL,"solar thermal",2023,102.735
PT,"solar thermal",2023,68.336
RO,"solar thermal",2023,NULL
RS,"solar thermal",2023,NULL
SE,"solar thermal",2023,9.53
SI,"solar thermal",2023,10.295
SK,"solar thermal",2023,7.667
TR,"solar thermal",2023,863.758
XK,"solar thermal",2023,0.103
AL,"heat pumps",2023,NULL
AT,"heat pumps",2023,378.3
BA,"heat pumps",2023,NULL
BE,"heat pumps",2023,236.563
BG,"heat pumps",2023,NULL
CY,"heat pumps",2023,13.018
CZ,"heat pumps",2023,370.138
DE,"heat pumps",2023,1335.483
DK,"heat pumps",2023,308.549
EE,"heat pumps",2023,NULL
EL,"heat pumps",2023,109.742
ES,"heat pumps",2023,233.122
FI,"heat pumps",2023,729.698
FR,"heat pumps",2023,3983.84
GE,"heat pumps",2023,NULL
HR,"heat pumps",2023,14.565
HU,"heat pumps",2023,34.991
IE,"heat pumps",2023,63.12
IS,"heat pumps",2023,NULL
IT,"heat pumps",2023,826.099
LT,"heat pumps",2023,101.963
LU,"heat pumps",2023,5.927
LV,"heat pumps",2023,1.435
MD,"heat pumps",2023,NULL
ME,"heat pumps",2023,NULL
MK,"heat pumps",2023,NULL
MT,"heat pumps",2023,12.848
NL,"heat pumps",2023,367.014
NO,"heat pumps",2023,630.257
PL,"heat pumps",2023,587.075
PT,"heat pumps",2023,311.08
RO,"heat pumps",2023,NULL
RS,"heat pumps",2023,NULL
SE,"heat pumps",2023,NULL
SI,"heat pumps",2023,62.558
SK,"heat pumps",2023,87.016
TR,"heat pumps",2023,NULL
XK,"heat pumps",2023,NULL
AL,TOTAL,2023,513.467
AT,TOTAL,2023,7270.904
BA,TOTAL,2023,1780.052
BE,TOTAL,2023,6947.24
BG,TOTAL,2023,2046.582
CY,TOTAL,2023,336.459
CZ,TOTAL,2023,6416.158
DE,TOTAL,2023,52434.691
DK,TOTAL,2023,4096.01
EE,TOTAL,2023,935.976
EL,TOTAL,2023,3773.874
ES,TOTAL,2023,13671.209
FI,TOTAL,2023,5465.387
FR,TOTAL,2023,36640.154
GE,TOTAL,2023,1586.086
HR,TOTAL,2023,2224.526
HU,TOTAL,2023,5367.117
IE,TOTAL,2023,2497.658
IS,TOTAL,2023,453.257
IT,TOTAL,2023,26546.617
LT,TOTAL,2023,1530.945
LU,TOTAL,2023,438.685
LV,TOTAL,2023,1079.133
MD,TOTAL,2023,1009.203
ME,TOTAL,2023,256.235
MK,TOTAL,2023,474.773
MT,TOTAL,2023,116.023
NL,TOTAL,2023,7673.371
NO,TOTAL,2023,4635.938
PL,TOTAL,2023,19916.392
PT,TOTAL,2023,3019.665
RO,TOTAL,2023,7552.174
RS,TOTAL,2023,3388.771
SE,TOTAL,2023,7050.024
SI,TOTAL,2023,1040.915
SK,TOTAL,2023,2425.468
TR,TOTAL,2023,25697.599
XK,TOTAL,2023,530.47
AL,coal,2024,NULL
AT,coal,2024,3.867
BA,coal,2024,35.75
BE,coal,2024,21.593
BG,coal,2024,12.853
CY,coal,2024,NULL
CZ,coal,2024,326.949
DE,coal,2024,173.264
DK,coal,2024,NULL
EE,coal,2024,0.238
EL,coal,2024,0.926
ES,coal,2024,NULL
FI,coal,2024,NULL
FR,coal,2024,20.087
GE,coal,2024,0.296
HR,coal,2024,1.082
HU,coal,2024,23.602
IE,coal,2024,80.596
IS,coal,2024,NULL
IT,coal,2024,NULL
LT,coal,2024,16.439
LU,coal,2024,0.162
LV,coal,2024,0.616
MD,coal,2024,29.561
ME,coal,2024,1.413
MK,coal,2024,0.123
MT,coal,2024,NULL
NL,coal,2024,0.054
NO,coal,2024,NULL
PL,coal,2024,3616.748
PT,coal,2024,NULL
RO,coal,2024,56.255
RS,coal,2024,55.903
SE,coal,2024,NULL
SI,coal,2024,0.001
SK,coal,2024,31.74
TR,coal,2024,2757.626
XK,coal,2024,1.884
AL,electricity,2024,293.025
AT,electricity,2024,1878.914
BA,electricity,2024,450.731
BE,electricity,2024,1402.855
BG,electricity,2024,1109.891
CY,electricity,2024,161.337
CZ,electricity,2024,1344.332
DE,electricity,2024,11387.618
DK,electricity,2024,885.075
EE,electricity,2024,201.634
EL,electricity,2024,1482.674
ES,electricity,2024,6462.428
FI,electricity,2024,1894.669
FR,electricity,2024,12978.485
GE,electricity,2024,254.428
HR,electricity,2024,586.244
HU,electricity,2024,1107.137
IE,electricity,2024,719.776
IS,electricity,2024,85.189
IT,electricity,2024,5659.687
LT,electricity,2024,280.241
LU,electricity,2024,75.774
LV,electricity,2024,149.643
MD,electricity,2024,159.355
ME,electricity,2024,133.276
MK,electricity,2024,270.881
MT,electricity,2024,93.408
NL,electricity,2024,1860.323
NO,electricity,2024,3358.047
PL,electricity,2024,2796.531
PT,electricity,2024,1269.77
RO,electricity,2024,1195.815
RS,electricity,2024,1137.179
SE,electricity,2024,3419.776
SI,electricity,2024,365.387
SK,electricity,2024,495.615
TR,electricity,2024,6417.842
XK,electricity,2024,261.561
AL,"natural gas",2024,NULL
AT,"natural gas",2024,1088.842
BA,"natural gas",2024,35.985
BE,"natural gas",2024,2918.972
BG,"natural gas",2024,81.161
CY,"natural gas",2024,NULL
CZ,"natural gas",2024,1460.038
DE,"natural gas",2024,19264.67
DK,"natural gas",2024,425.614
EE,"natural gas",2024,58.936
EL,"natural gas",2024,354.082
ES,"natural gas",2024,2916.187
FI,"natural gas",2024,6.44
FR,"natural gas",2024,8618.978
GE,"natural gas",2024,1283.124
HR,"natural gas",2024,473.397
HU,"natural gas",2024,2467.863
IE,"natural gas",2024,478.996
IS,"natural gas",2024,NULL
IT,"natural gas",2024,13186.455
LT,"natural gas",2024,180.126
LU,"natural gas",2024,203.703
LV,"natural gas",2024,89.638
MD,"natural gas",2024,227.016
ME,"natural gas",2024,NULL
MK,"natural gas",2024,0.197
MT,"natural gas",2024,NULL
NL,"natural gas",2024,4687.379
NO,"natural gas",2024,1.169
PL,"natural gas",2024,4234.061
PT,"natural gas",2024,254.926
RO,"natural gas",2024,2628.647
RS,"natural gas",2024,321.001
SE,"natural gas",2024,21.251
SI,"natural gas",2024,76.827
SK,"natural gas",2024,994.72
TR,"natural gas",2024,15579.126
XK,"natural gas",2024,NULL
AL,"district heating",2024,NULL
AT,"district heating",2024,912.446
BA,"district heating",2024,85.149
BE,"district heating",2024,11.106
BG,"district heating",2024,279.142
CY,"district heating",2024,NULL
CZ,"district heating",2024,829.809
DE,"district heating",2024,3382.87
DK,"district heating",2024,1679.347
EE,"district heating",2024,225.722
EL,"district heating",2024,24.09
ES,"district heating",2024,30.405
FI,"district heating",2024,1568.358
FR,"district heating",2024,1264.717
GE,"district heating",2024,NULL
HR,"district heating",2024,104.521
HU,"district heating",2024,420.297
IE,"district heating",2024,NULL
IS,"district heating",2024,395.551
IT,"district heating",2024,694.339
LT,"district heating",2024,446.499
LU,"district heating",2024,NULL
LV,"district heating",2024,350.898
MD,"district heating",2024,105.546
ME,"district heating",2024,NULL
MK,"district heating",2024,34.636
MT,"district heating",2024,NULL
NL,"district heating",2024,244.666
NO,"district heating",2024,161.084
PL,"district heating",2024,3279.354
PT,"district heating",2024,NULL
RO,"district heating",2024,560.761
RS,"district heating",2024,374.584
SE,"district heating",2024,2617.034
SI,"district heating",2024,66.077
SK,"district heating",2024,294.354
TR,"district heating",2024,NULL
XK,"district heating",2024,13.277
AL,"heating oil",2024,96.425
AT,"heating oil",2024,22.042
BA,"heating oil",2024,8.204
BE,"heating oil",2024,145.963
BG,"heating oil",2024,11.989
CY,"heating oil",2024,38.016
CZ,"heating oil",2024,54.4
DE,"heating oil",2024,862.138
DK,"heating oil",2024,22.727
EE,"heating oil",2024,NULL
EL,"heating oil",2024,109.627
ES,"heating oil",2024,832.511
FI,"heating oil",2024,3.318
FR,"heating oil",2024,649.468
GE,"heating oil",2024,5.215
HR,"heating oil",2024,40.766
HU,"heating oil",2024,58.351
IE,"heating oil",2024,50.307
IS,"heating oil",2024,1.148
IT,"heating oil",2024,1058.669
LT,"heating oil",2024,43.362
LU,"heating oil",2024,0.246
LV,"heating oil",2024,29.328
MD,"heating oil",2024,51.6
ME,"heating oil",2024,1.232
MK,"heating oil",2024,3.395
MT,"heating oil",2024,10.634
NL,"heating oil",2024,23.214
NO,"heating oil",2024,3.977
PL,"heating oil",2024,428.49
PT,"heating oil",2024,297.375
RO,"heating oil",2024,263.924
RS,"heating oil",2024,27.764
SE,"heating oil",2024,4.11
SI,"heating oil",2024,21.999
SK,"heating oil",2024,4.395
TR,"heating oil",2024,355.373
XK,"heating oil",2024,8.012
AL,"other petroleum products",2024,NULL
AT,"other petroleum products",2024,NULL
BA,"other petroleum products",2024,NULL
BE,"other petroleum products",2024,26.467
BG,"other petroleum products",2024,NULL
CY,"other petroleum products",2024,7.816
CZ,"other petroleum products",2024,NULL
DE,"other petroleum products",2024,NULL
DK,"other petroleum products",2024,NULL
EE,"other petroleum products",2024,NULL
EL,"other petroleum products",2024,1.555
ES,"other petroleum products",2024,0.026
FI,"other petroleum products",2024,NULL
FR,"other petroleum products",2024,146.46
GE,"other petroleum products",2024,NULL
HR,"other petroleum products",2024,NULL
HU,"other petroleum products",2024,NULL
IE,"other petroleum products",2024,798.243
IS,"other petroleum products",2024,NULL
IT,"other petroleum products",2024,1.13
LT,"other petroleum products",2024,NULL
LU,"other petroleum products",2024,0.37
LV,"other petroleum products",2024,NULL
MD,"other petroleum products",2024,NULL
ME,"other petroleum products",2024,NULL
MK,"other petroleum products",2024,NULL
MT,"other petroleum products",2024,NULL
NL,"other petroleum products",2024,5.049
NO,"other petroleum products",2024,NULL
PL,"other petroleum products",2024,NULL
PT,"other petroleum products",2024,0.001
RO,"other petroleum products",2024,NULL
RS,"other petroleum products",2024,NULL
SE,"other petroleum products",2024,NULL
SI,"other petroleum products",2024,NULL
SK,"other petroleum products",2024,NULL
TR,"other petroleum products",2024,1.023
XK,"other petroleum products",2024,NULL
AL,"domestic heating oil",2024,NULL
AT,"domestic heating oil",2024,543.772
BA,"domestic heating oil",2024,18.102
BE,"domestic heating oil",2024,1606.697
BG,"domestic heating oil",2024,0.056
CY,"domestic heating oil",2024,45.913
CZ,"domestic heating oil",2024,NULL
DE,"domestic heating oil",2024,9053.334
DK,"domestic heating oil",2024,102.416
EE,"domestic heating oil",2024,NULL
EL,"domestic heating oil",2024,802.478
ES,"domestic heating oil",2024,1450.657
FI,"domestic heating oil",2024,57.579
FR,"domestic heating oil",2024,2562.436
GE,"domestic heating oil",2024,NULL
HR,"domestic heating oil",2024,53.964
HU,"domestic heating oil",2024,NULL
IE,"domestic heating oil",2024,233.133
IS,"domestic heating oil",2024,0.449
IT,"domestic heating oil",2024,407.614
LT,"domestic heating oil",2024,27.467
LU,"domestic heating oil",2024,120.79
LV,"domestic heating oil",2024,31.866
MD,"domestic heating oil",2024,NULL
ME,"domestic heating oil",2024,NULL
MK,"domestic heating oil",2024,1.951
MT,"domestic heating oil",2024,0.023
NL,"domestic heating oil",2024,7.272
NO,"domestic heating oil",2024,NULL
PL,"domestic heating oil",2024,100.65
PT,"domestic heating oil",2024,37.997
RO,"domestic heating oil",2024,NULL
RS,"domestic heating oil",2024,NULL
SE,"domestic heating oil",2024,61.648
SI,"domestic heating oil",2024,86.862
SK,"domestic heating oil",2024,NULL
TR,"domestic heating oil",2024,NULL
XK,"domestic heating oil",2024,7.699
AL,renewables/biomass,2024,99.914
AT,renewables/biomass,2024,1979.81
BA,renewables/biomass,2024,1115.53
BE,renewables/biomass,2024,605.665
BG,renewables/biomass,2024,452.13
CY,renewables/biomass,2024,8.316
CZ,renewables/biomass,2024,1803.419
DE,renewables/biomass,2024,5603.874
DK,renewables/biomass,2024,652.281
EE,renewables/biomass,2024,395.185
EL,renewables/biomass,2024,548.594
ES,renewables/biomass,2024,1625.084
FI,renewables/biomass,2024,1070.722
FR,renewables/biomass,2024,5902.483
GE,renewables/biomass,2024,191.115
HR,renewables/biomass,2024,919.607
HU,renewables/biomass,2024,1181.284
IE,renewables/biomass,2024,28.192
IS,renewables/biomass,2024,NULL
IT,renewables/biomass,2024,4646.496
LT,renewables/biomass,2024,479.841
LU,renewables/biomass,2024,32.911
LV,renewables/biomass,2024,438.698
MD,renewables/biomass,2024,455.169
ME,renewables/biomass,2024,153.759
MK,renewables/biomass,2024,162.358
MT,renewables/biomass,2024,0.818
NL,renewables/biomass,2024,379.411
NO,renewables/biomass,2024,478.057
PL,renewables/biomass,2024,4413.275
PT,renewables/biomass,2024,758.158
RO,renewables/biomass,2024,2717.355
RS,renewables/biomass,2024,1431.633
SE,renewables/biomass,2024,767.507
SI,renewables/biomass,2024,335.521
SK,renewables/biomass,2024,367.106
TR,renewables/biomass,2024,1629
XK,renewables/biomass,2024,183.911
AL,"solar thermal",2024,9.527
AT,"solar thermal",2024,120.107
BA,"solar thermal",2024,NULL
BE,"solar thermal",2024,22.38
BG,"solar thermal",2024,14.323
CY,"solar thermal",2024,66.939
CZ,"solar thermal",2024,16.654
DE,"solar thermal",2024,722.222
DK,"solar thermal",2024,12.071
EE,"solar thermal",2024,NULL
EL,"solar thermal",2024,330.279
ES,"solar thermal",2024,294.599
FI,"solar thermal",2024,2.627
FR,"solar thermal",2024,239.717
GE,"solar thermal",2024,0.146
HR,"solar thermal",2024,11.809
HU,"solar thermal",2024,17.436
IE,"solar thermal",2024,13.88
IS,"solar thermal",2024,NULL
IT,"solar thermal",2024,225.176
LT,"solar thermal",2024,NULL
LU,"solar thermal",2024,2.684
LV,"solar thermal",2024,NULL
MD,"solar thermal",2024,NULL
ME,"solar thermal",2024,4.593
MK,"solar thermal",2024,3.111
MT,"solar thermal",2024,2.563
NL,"solar thermal",2024,22.022
NO,"solar thermal",2024,NULL
PL,"solar thermal",2024,91.576
PT,"solar thermal",2024,69.17
RO,"solar thermal",2024,NULL
RS,"solar thermal",2024,NULL
SE,"solar thermal",2024,9.219
SI,"solar thermal",2024,10.041
SK,"solar thermal",2024,8.933
TR,"solar thermal",2024,954.75
XK,"solar thermal",2024,0.08
AL,"heat pumps",2024,24.279
AT,"heat pumps",2024,377.643
BA,"heat pumps",2024,NULL
BE,"heat pumps",2024,286.66
BG,"heat pumps",2024,NULL
CY,"heat pumps",2024,13.254
CZ,"heat pumps",2024,393.809
DE,"heat pumps",2024,1537.475
DK,"heat pumps",2024,346.598
EE,"heat pumps",2024,95.538
EL,"heat pumps",2024,163.019
ES,"heat pumps",2024,253.222
FI,"heat pumps",2024,719.069
FR,"heat pumps",2024,4162.827
GE,"heat pumps",2024,NULL
HR,"heat pumps",2024,15.463
HU,"heat pumps",2024,51.495
IE,"heat pumps",2024,78.278
IS,"heat pumps",2024,NULL
IT,"heat pumps",2024,855.784
LT,"heat pumps",2024,138.769
LU,"heat pumps",2024,6.396
LV,"heat pumps",2024,1.575
MD,"heat pumps",2024,NULL
ME,"heat pumps",2024,NULL
MK,"heat pumps",2024,NULL
MT,"heat pumps",2024,14.176
NL,"heat pumps",2024,435.611
NO,"heat pumps",2024,658.259
PL,"heat pumps",2024,648.038
PT,"heat pumps",2024,238.832
RO,"heat pumps",2024,NULL
RS,"heat pumps",2024,NULL
SE,"heat pumps",2024,NULL
SI,"heat pumps",2024,70.452
SK,"heat pumps",2024,102.399
TR,"heat pumps",2024,NULL
XK,"heat pumps",2024,NULL
AL,TOTAL,2024,523.736
AT,TOTAL,2024,6932.267
BA,TOTAL,2024,1750.849
BE,TOTAL,2024,7099.329
BG,TOTAL,2024,1961.546
CY,TOTAL,2024,347.807
CZ,TOTAL,2024,6229.411
DE,TOTAL,2024,52455.834
DK,TOTAL,2024,4135.652
EE,TOTAL,2024,978.233
EL,TOTAL,2024,3862.774
ES,TOTAL,2024,13879.984
FI,TOTAL,2024,5362.842
FR,TOTAL,2024,36623.464
GE,TOTAL,2024,1740.68
HR,TOTAL,2024,2213.975
HU,TOTAL,2024,5327.465
IE,TOTAL,2024,2627.755
IS,TOTAL,2024,494.519
IT,TOTAL,2024,26782.433
LT,TOTAL,2024,1616.951
LU,TOTAL,2024,443.037
LV,TOTAL,2024,1099.341
MD,TOTAL,2024,1028.916
ME,TOTAL,2024,294.534
MK,TOTAL,2024,476.652
MT,TOTAL,2024,121.621
NL,TOTAL,2024,7689.932
NO,TOTAL,2024,4664.267
PL,TOTAL,2024,19636.596
PT,TOTAL,2024,2939.639
RO,TOTAL,2024,7434.117
RS,TOTAL,2024,3348.074
SE,TOTAL,2024,6995.723
SI,TOTAL,2024,1033.167
SK,TOTAL,2024,2299.882
TR,TOTAL,2024,28979.219
XK,TOTAL,2024,477.211
